CODICE;CODICEREGIONE;STRUTTURA;TIPO;Comune;Indirizzo
21230;109023-APA-00002;VITI SERGIO - app.to via Vicolo Tresani, 6 sub. 2;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);MONTE SAN PIETRANGELI;Vicolo Tresani, 6
21229;109023-APA-00003;VITI SERGIO - app.to via Pescara Valle 12, sub. 7;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);MONTE SAN PIETRANGELI;Via Pescara Valle, 12
20799;109023-APA-00004;VITI SERGIO - app.to via San Giovanni, 32 sub. 1;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);MONTE SAN PIETRANGELI;Via San Giovanni Piano Primo, 32
20798;109023-APA-00005;MARISA MANCINELLI;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);MONTE SAN PIETRANGELI;Via San Giovanni, 4
18557;109023-APA-00006;TESEI DELIA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);MONTE SAN PIETRANGELI;VIA SAN GIOVANNI, 32
15651;109023-AST-00001;AREA DI SOSTA CAMPER - MONTESANPIETRANGELI;Aree di sosta di eccellenza;MONTE SAN PIETRANGELI;PIAZZALE OSCAR MARZIALI - CONTRADA CARELLA
19151;109023-BeB-00001;LA COCCINELLA;Bed & Breakfast;MONTE SAN PIETRANGELI;Via Rivo, 24
12027;109024-AGR-00001;AGRITURISMO DELLE ROSE;Agriturismi;MONTE URANO;contrada San Pietro, 9
22584;109024-APA-00001;PANICCIA' GRAZIANO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);MONTE URANO;Via Gramsci, 49
21198;109024-BeB-00001;LA CASA DEI NONNI;Bed & Breakfast;MONTE URANO;Via XXVIII Settembre, 67
16816;109024-BeB-00002;IL GALLO DEL VICINO B&B;Bed & Breakfast;MONTE URANO;c.da Sant'Isidoro, 26
15721;109024-BeB-00003;B&B AI QUATTRO ULIVI;Bed & Breakfast;MONTE URANO;via Grecia, 2
19027;109024-CHT-00001;IL GIARDINO DI MAVI;Country house;MONTE URANO;Contrada Tenna, 6/A
17542;109025-CAV-00001;IL FRUTTETO;Case e appartamenti per vacanze;MONTE VIDON COMBATTE;contrada Madonna degli Angeli, 10
21720;109027-AFF-00001;COLLE SAN LORENZO;Affittacamere;MONTOTTONE;Via Montottonese sud, 37
20631;109027-AGR-00001;AGRITURISMO UNICO SENSO;Agriturismi;MONTOTTONE;VIA SAN PIETRO MARTIRE, 17
15470;109027-AGR-00002;ESCHITO;Agriturismi;MONTOTTONE;via Molino, 27
17907;109027-BeB-00002;B&B VALENTINO;Bed & Breakfast;MONTOTTONE;circonvallazione, 5
20159;109027-BeB-00005;EVANDRI STEFANO B&B;Bed & Breakfast;MONTOTTONE;Via del Mulino, 25
20871;109028-AFF-00001;AGRIPOMPEI;Affittacamere;MORESCO;Contrada Piane, 43
18534;109028-AFF-00003;DAL PRIORE;Affittacamere;MORESCO;VIA MISTICHELLI, 8
21383;109028-AGR-00001;AGRITURISMO MORESCO;Agriturismi;MORESCO;Via Montefiore Corta, snc
12127;109028-AGR-00002;LA MERIDIANA;Agriturismi;MORESCO;contrada forti, 8
24904;109028-APA-00001;Appartamento Gaetano Padula;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);MORESCO;Piazza Castello - piano T, 22
16476;109028-AST-00001;AREA DI SOSTA CAMPER;Aree di Sosta;MORESCO;VIA DELLA RIPA
13744;109029-AFF-00001;RISTORANTE LOCANDA I PICENI;Affittacamere;ORTEZZANO;PIAZZA MARCELLO SAVINI, 1
25127;109029-AGR-00001;AGRITURISMO VILLA VICINI;Agriturismi;ORTEZZANO;CONTRADA SANTA CROCE, 3, 3
19508;109029-AGR-00002;AGRITURISMO COLLE INDACO;Agriturismi;ORTEZZANO;Contrada Indaco, 15
1481;109029-AGR-00003;VECCHIO GELSO;Agriturismi;ORTEZZANO;contrada Casali, 11
19933;109029-AGR-00004;LOCANDA SCENDONI PER SEMPRE;Agriturismi;ORTEZZANO;Contrada Croce, 3
16584;109029-AGR-00005;LA CASA DEGLI ELFI;Agriturismi;ORTEZZANO;Contrada Canali, 7
14378;109029-AGR-00006;VILLA CRU;Agriturismi;ORTEZZANO;via San Luca, 6
13745;109029-AGR-00007;LA CASA DEGLI GNOMI;Agriturismi;ORTEZZANO;contrada Canali, 9
18360;109029-BeB-00001;B&B TRE ORTENSIE;Bed & Breakfast;ORTEZZANO;Roma, 45
14161;109029-CHT-00001;COLLE INDACO;Country house;ORTEZZANO;contrada Indaco, 5
22386;109030-AFF-00001;VISTA D'AMARE;Affittacamere;PEDASO;Via dei Piceni, 38
12016;109030-ALB-00001;HOTEL VILLA RICCI;Albergo;PEDASO;via Guglielmo Marconi, 20
11439;109030-ALB-00002;VALDASO HOTEL;Albergo;PEDASO;via valdaso, 26
12010;109030-ALB-00003;HOTEL CORMORANO;Albergo;PEDASO;via Giacomo Matteotti, 24/26
24398;109030-APA-00001;VITTORI MARIA CARLA APPARTAMENTO PIANO TERRA SUB. 5;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PEDASO;Via C. Colombo, 15
24397;109030-APA-00002;VITTORI MARIA CARLA APPARTAMENTO PIANO PRIMO SUB. 6;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PEDASO;Via C. Colombo, 15
23256;109030-APA-00003;MORETTI STEFANO APPARTAMENTO SUB. 6;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PEDASO;Via C. Colombo angolo via della Volpe, 7
23244;109030-APA-00004;MORETTI STEFANO APPARTAMENTO SUB. 5;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PEDASO;Via Cristoforo Colombo angolo via della Volpe, 7
19335;109030-BeB-00001;ART AND SEA;Bed & Breakfast;PEDASO;Via Aldo Moro, 7
15681;109030-BeB-00002;B&B SUMMER;Bed & Breakfast;PEDASO;VIALE SACCO E VANZETTI, 79/G
16627;109030-CAV-00001;CONTEA DEI CILIEGI;Case e appartamenti per vacanze;PEDASO;via Dei Piceni, 14
13148;109030-RTA-00001;RESIDENCE SAN MARINO;Residenze Turistico-Alberghiere (R.T.A.);PEDASO;via san marino, 2
3424;109030-VIT-00001;TIBICECO;Villaggi turistici;PEDASO;via Adriatica Sud, 37
21351;109031-AGR-00001;PARCO GALEANO CENTRO AGRITURISTICO;Agriturismi;PETRITOLI;Contrada Capparuccia, 3
19511;109031-AGR-00002;CASALE BIANCADA;Agriturismi;PETRITOLI;Contrada Papagnano, 44
14269;109031-AGR-00003;AGRITURISMO SERENA;Agriturismi;PETRITOLI;contrada contro, 11
14140;109031-AGR-00004;LO SCOIATTOLO;Agriturismi;PETRITOLI;contrada maltignano, 9
13309;109031-AGR-00006;M.E.S. - AZIENDA AGRICOLA DI CICCHESE PAOLA;Agriturismi;PETRITOLI;contrada san savino, 57
11440;109031-ALB-00001;ROMA;Albergo;PETRITOLI;contrada Sant' Antonio, 10
17482;109031-APA-00001;CASA IRIS;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PETRITOLI;largo Osteria
18139;109031-BeB-00001;B&B REGINA MARGHERITA;Bed & Breakfast;PETRITOLI;via Tornabuoni, 27
16686;109031-BeB-00004;B&B ELENA MONALDI;Bed & Breakfast;PETRITOLI;via Sant'Antonio, 122
15502;109031-BeB-00006;B&B LA SCENTELLA;Bed & Breakfast;PETRITOLI;contrada Sant' Antonio, 4
15517;109031-BeB-00007;B&B CAPANNA MARGHERITA;Bed & Breakfast;PETRITOLI;contrada montoro, 18
15184;109031-BeB-00008;B&B BATES GEOFFREY;Bed & Breakfast;PETRITOLI;largo lucentini, 5
20207;109031-CAV-00001;LA CASA IN PIAZZA;Case e appartamenti per vacanze;PETRITOLI;Largo G. Leopardi, 26/27
20039;109032-AFF-00001;LA STANZA DI ALICE DI ANDRENACCI CATERINA;Affittacamere;PONZANO DI FERMO;Via Marche, 1
23518;109032-AGR-00001;TENUTA AGRITURISMO FONTE MOSCO';Agriturismi;PONZANO DI FERMO;Contrada Fonte, 5
16021;109032-AGR-00002;VERDE BENESSERE VILLAGGIO AGRITURISTICO;Agriturismi;PONZANO DI FERMO;C.DA CASALI, 6
13600;109032-AGR-00003;IL MELOGRANO;Agriturismi;PONZANO DI FERMO;contrada capparuccia, 34
13599;109032-AGR-00004;L'OASI DI PIERINO;Agriturismi;PONZANO DI FERMO;via Molino Nuovo, 1
24483;109033-AFF-00001;L'AMETISTA;Affittacamere;PORTO SAN GIORGIO;Viale Pian della Noce, 54
23617;109033-AFF-00003;CASA DE NELLA;Affittacamere;PORTO SAN GIORGIO;Via IV Novembre, 17
825;109033-AFF-00004;IL CAMINETTO;Affittacamere;PORTO SAN GIORGIO;via Cimarosa, 8
19257;109033-AFF-00005;AL MARE;Affittacamere;PORTO SAN GIORGIO;Lungomare Gramsci, 449
17483;109033-AFF-00006;RESIDENCE CAMPANELLI;Affittacamere;PORTO SAN GIORGIO;via G. Properzi, 175
14716;109033-AGR-00001;MARCHELIFE di MAZZONI PAOLO;Agriturismi;PORTO SAN GIORGIO;Valle Oscura, 3
11354;109033-ALB-00001;HOTEL GABBIANO;Albergo;PORTO SAN GIORGIO;via oberdan, 4
11353;109033-ALB-00002;HOTEL LANTERNA;Albergo;PORTO SAN GIORGIO;via XX Settembre, 242
11352;109033-ALB-00003;QUATTRO RUOTE;Albergo;PORTO SAN GIORGIO;via Fratelli Rosselli, 205
11346;109033-ALB-00005;RIVIERA;Albergo;PORTO SAN GIORGIO;via san martino, 28
11342;109033-ALB-00006;HOTEL ROSA MEUBLE';Albergo;PORTO SAN GIORGIO;lungomare Gramsci, 177
11343;109033-ALB-00008;HOTEL VICTORIA;Albergo;PORTO SAN GIORGIO;viale della Vittoria, 240
11341;109033-ALB-00009;ALBERGO LA TERRAZZA;Albergo;PORTO SAN GIORGIO;via Castelfidardo, 2
11340;109033-ALB-00010;DAVID PALACE;Albergo;PORTO SAN GIORGIO;Lungomare Gramsci Sud, 503
11339;109033-ALB-00011;HOTEL IL CAMINETTO;Albergo;PORTO SAN GIORGIO;Lungomare A. Gramsci, 365
11337;109033-ALB-00012;IL TIMONE;Albergo;PORTO SAN GIORGIO;via Kennedy, 85
11335;109033-ALB-00013;TRITONE;Albergo;PORTO SAN GIORGIO;via san martino, 36
11347;109033-ALB-00014;VERA;Albergo;PORTO SAN GIORGIO;via Donizetti, 3
11336;109033-ALB-00015;GARDEN;Albergo;PORTO SAN GIORGIO;Via Cesare Battisti, 6
19057;109033-ALB-00016;HOTEL NETTUNO;Albergo;PORTO SAN GIORGIO;viale della vittoria, 239
13312;109033-ALB-00017;ANNI VERDI;Albergo;PORTO SAN GIORGIO;via Nazario Sauro, 83
12970;109033-ALB-00018;BELLAVISTA;Albergo;PORTO SAN GIORGIO;via misericordia, 1
24720;109033-APA-00001;TESTA GIANLUIGI;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SAN GIORGIO;Via Mazzini, 158
24181;109033-APA-00003;DIANA ROBERTO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SAN GIORGIO;Via Manzoni, 3
23746;109033-APA-00004;MECONI CARLO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SAN GIORGIO;Via A. Volta, 19
23633;109033-APA-00005;CASALI BIANCA MARIA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SAN GIORGIO;Via Misericordia, 6
23616;109033-APA-00006;DE ANGELIS LORENZO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SAN GIORGIO;Via Alfieri, 13
23543;109033-APA-00007;APPARTAMENTO GROSSI BENEDETTA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SAN GIORGIO;Lungomare Gramsci Piano 5, 65
23496;109033-APA-00008;BALEANI LENA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SAN GIORGIO;Lungomare Gramsci, 195
23491;109033-APA-00009;RACCICHINI ANNA MARIA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SAN GIORGIO;Via Valle Oscura, 35
23482;109033-APA-00010;PASQUINI SEBASTIANO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SAN GIORGIO;Via IV Novembre, 48
23400;109033-APA-00011;APPARTAMENTO FRASCARI LUCA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SAN GIORGIO;Via Genova Piano Terra, 26
23350;109033-APA-00012;ZACCARELLI in BONETTI ANGELA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SAN GIORGIO;Via Trevisani, 118
23349;109033-APA-00013;MENNECOZZI DILVA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SAN GIORGIO;Via Bernini, 51
23288;109033-APA-00014;IMPERATORI CLAUDIO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SAN GIORGIO;Via Europa, 34
23183;109033-APA-00015;D'AMORE MASSIMILIANO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SAN GIORGIO;Via Verdi, 43/C
22950;109033-APA-00016;VETUSCHI ALESSANDRO APPARTAMENTO P.S. GIORGIO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SAN GIORGIO;Via Santa Vittoria, 18
22888;109033-APA-00017;ROSETTANI ANGELA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SAN GIORGIO;Lungomare Gramsci piano 1, 238
20642;109033-APA-00019;LA CASETTA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SAN GIORGIO;VIA TOMMASO SALVADORI, 137
23888;109033-APA-00020;MARINI MARIA PATRIZIA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SAN GIORGIO;Via IV Novembre, 8
19726;109033-APA-00021;TRENTHOUSE DI TRENTACARLINI LORENZA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SAN GIORGIO;VIA TORQUATO TASSO, 3
16333;109033-AST-00001;AREA SOSTA CAMPER LA PERLA DELL'ADRIATICO;Aree di sosta di eccellenza;PORTO SAN GIORGIO;via San Martino, 13
24697;109033-BeB-00001;B&B STERN di Cappelli Germano;Bed & Breakfast;PORTO SAN GIORGIO;Sacconi, piano 1, 27
24668;109033-BeB-00002;LE STANZE DI PAPA;Bed & Breakfast;PORTO SAN GIORGIO;Via Enrico Medi, 21
24548;109033-BeB-00003;B&B LE ROSE;Bed & Breakfast;PORTO SAN GIORGIO;Via G. Properzi, 218
24113;109033-BeB-00004;B&B GALLETTO;Bed & Breakfast;PORTO SAN GIORGIO;Via Nazario Sauro, 131
23567;109033-BeB-00005;BORGO MARINARO;Bed & Breakfast;PORTO SAN GIORGIO;Via Tombolini, 93
23249;109033-BeB-00006;CIVICO 43C INT. 2;Bed & Breakfast;PORTO SAN GIORGIO;Via Verdi, 43/C
22966;109033-BeB-00007;GLI OLEANDRI;Bed & Breakfast;PORTO SAN GIORGIO;Via XX Settembre, 160
20632;109033-BeB-00010;B&B DA PEO;Bed & Breakfast;PORTO SAN GIORGIO;VIA GAETANO PROPERZI, 237
23811;109033-BeB-00011;B&B LA CASA DI RITA;Bed & Breakfast;PORTO SAN GIORGIO;Via Domenico Collina, 43
18827;109033-BeB-00012;B&B MARCHE TOURISM;Bed & Breakfast;PORTO SAN GIORGIO;Via Santa Vittoria, 33
18397;109033-BeB-00013;B&B TRENTHOUSE;Bed & Breakfast;PORTO SAN GIORGIO;VIA TORQUATO TASSO, 3
17351;109033-BeB-00018;B&B da NONNA SOLE;Bed & Breakfast;PORTO SAN GIORGIO;strada statale Nord 210, 39
16962;109033-BeB-00020;B&B BELSIT;Bed & Breakfast;PORTO SAN GIORGIO;via Tiziano Vecellio, 49
16556;109033-BeB-00021;B&B AL MARE di STEFANIA D'ANGELO;Bed & Breakfast;PORTO SAN GIORGIO;lungomare Gramsci, 449
16255;109033-BeB-00022;B&B GREEN HARMONY di BIANCA MARIA CASALI;Bed & Breakfast;PORTO SAN GIORGIO;contrada Misericordia, 6
16016;109033-BeB-00023;B&B PERFUME DO MAR;Bed & Breakfast;PORTO SAN GIORGIO;VIALE DELLA VITTORIA, 214
15682;109033-BeB-00025;B&B GLI ARTISTI;Bed & Breakfast;PORTO SAN GIORGIO;via Botticelli, 6
15482;109033-BeB-00026;CAMPANELLI BED&BREAKFAST;Bed & Breakfast;PORTO SAN GIORGIO;via panfili, 166
15445;109033-BeB-00027;B&B LE TERRAZZE DEI POETI;Bed & Breakfast;PORTO SAN GIORGIO;via Venezia, 16
13494;109033-BeB-00029;B&B AL MARE;Bed & Breakfast;PORTO SAN GIORGIO;via Rossini, 19
24409;109033-CAV-00001;VISTA DEL MARE;Case e appartamenti per vacanze;PORTO SAN GIORGIO;Via Nazario Sauro
15345;109033-CPF-00001;CENTRO NEOCATECUMENALE SERVO DI JAHVE';Case per ferie;PORTO SAN GIORGIO;via sant' angelo, 10
V00008;109033-LOC-00001;Appartamento di Vagnoni Leonardo - piano terra;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SAN GIORGIO;via A. Costa, 340 - P.T.
V00009;109033-LOC-00002;Appartamento di Vagnoni Leonardo - piano 1°;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SAN GIORGIO;
V00013;109033-LOC-00003;PISTOLESI ANDREA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SAN GIORGIO;VIA REPUBBLICA, 94 - PIANO II
V00016;109033-LOC-00004;Appartamento di Valentini Massimo - piano T;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SAN GIORGIO;VIA GRAMSCI, 393
22668;109033-RTA-00001;I COLORI DEL MARE;Residenze Turistico-Alberghiere (R.T.A.);PORTO SAN GIORGIO;Via Cristoforo Colombo, 14
3513;109033-VIT-00001;VILLAGGIO LA CAPANNINA;Villaggi turistici;PORTO SAN GIORGIO;via San Martino, 11
24998;109034-AFF-00001;LE CAMELIE;Affittacamere;PORTO SANT'ELPIDIO;VIA DON MINZONI, 39, 39
24827;109034-AFF-00002;AFFITACAMERE LE DUE SORELLE;Affittacamere;PORTO SANT'ELPIDIO;Via Firenze, 51
24810;109034-AFF-00003;I CAVOUR 108;Affittacamere;PORTO SANT'ELPIDIO;via Cavor Camillo Benso P.1, 108
24742;109034-AFF-00004;LA FABBRYCA Affittacamere;Affittacamere;PORTO SANT'ELPIDIO;Via ORVIETO piano terra, 26
24713;109034-AFF-00005;Pousada Copacabana Praia Affittacamere;Affittacamere;PORTO SANT'ELPIDIO;Via Ancona piano  1 e sottotetto, 87
24427;109034-AFF-00007;MARCHE FULL EXPERIENCE;Affittacamere;PORTO SANT'ELPIDIO;Via Ravenna, 59
24414;109034-AFF-00008;CASA VACANZE NONNA LINA;Affittacamere;PORTO SANT'ELPIDIO;Via Mar Baltico, 28
24142;109034-AFF-00009;LA PISANA;Affittacamere;PORTO SANT'ELPIDIO;Mameli, 18
21435;109034-AFF-00012;VALE RESIDENCE AFFITTACAMERE;Affittacamere;PORTO SANT'ELPIDIO;Via Trieste, 235
21260;109034-AFF-00013;CASA VITTORIA;Affittacamere;PORTO SANT'ELPIDIO;Via San Francesco, 52
20948;109034-AFF-00014;AFFITTACAMERE LO SCOIATTOLO;Affittacamere;PORTO SANT'ELPIDIO;Via Cesare Battisti, 85
23970;109034-AFF-00015;RESILIENZA TROPICAL;Affittacamere;PORTO SANT'ELPIDIO;Via Ariosto, 2
23846;109034-AFF-00016;AFFITTACAMERE IL BORGO MARINARO;Affittacamere;PORTO SANT'ELPIDIO;Via San Francesco D'Assisi, 48
23795;109034-AFF-00017;ROOM BATTISTI 56;Affittacamere;PORTO SANT'ELPIDIO;Via Cesare Battisti, 56
13960;109034-AFF-00024;PENSIONE DEGLI ULIVI;Affittacamere;PORTO SANT'ELPIDIO;via Garda, 43
R00005;109034-AFF-00025;AFFITTACAMERE ARIA DI MARE DI MANNOCCHI LORELLA;Affittacamere;PORTO SANT'ELPIDIO;VIA FALERIA,142
11359;109034-ALB-00001;PROMENADE;Albergo;PORTO SANT'ELPIDIO;viale Trieste, 25
11356;109034-ALB-00002;ALBERGO BELVEDERE;Albergo;PORTO SANT'ELPIDIO;via belvedere, 1
11355;109034-ALB-00003;HOTEL PINETA;Albergo;PORTO SANT'ELPIDIO;viale Trieste, 191
14911;109034-ALB-00004;GILDA MUSIC HOTEL;Albergo;PORTO SANT'ELPIDIO;via della Cooperazione, 4
14201;109034-ALB-00005;HOTEL RISTORANTE IL GAMBERO;Albergo;PORTO SANT'ELPIDIO;via Mazzini, 1
24976;109034-APA-00001;Appartamento di Antonio Bordoni;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;via Garda, 126, 126
24971;109034-APA-00002;Appartamento di Claudia Cuccu;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;VIA ADIGE N. 101 - piano terra, 101
24946;109034-APA-00003;Appartamento di ZUCCHERI ALESSANDRO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;via Garda, 2
24854;109034-APA-00004;Appartamento di FABIANI ROBERTA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;via Monte Amiata - piano 1, 31
24841;109034-APA-00005;Appartamento di CAMELI GABRIELE;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Via Principe Umberto piano Terra, 26
24833;109034-APA-00006;Appartamento di Mandolesi Fabrizio;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;via Umberto I - piano 1, 30
24778;109034-APA-00007;Appartamento di Recanati Cristiano;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;via Asti piano terra Int. 1, 22
24772;109034-APA-00008;FULIMENI VILMA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Via Romagna, 77
24728;109034-APA-00009;LEONARDI MICHELE;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Via Ferrara primo piano, 17
24717;109034-APA-00010;Appartamento Barbaresi Emanuele;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;via Goldoni, 17
24514;109034-APA-00011;APPARTAMENTO SCOTUCCI DANIELE;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Strada San Filippo, 2D
24408;109034-APA-00012;BELLETTI ANTONIO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Via Faleria, 150
24402;109034-APA-00013;CONCETTONI FABIO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Via dei Mille, 5
24376;109034-APA-00014;GENTILI MARIO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Via Ancona, 58
24366;109034-APA-00015;APPARTAMENTO MASCHERPA MERI;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Via 5 Giornate Piano 2, 6/a
24280;109034-APA-00016;CIELO GIACOMO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Via Ravenna, 81
24176;109034-APA-00017;CASA ELÉNA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Via Cristoforo Colombo Piano Terra, 28
24145;109034-APA-00018;AMURRI ELENA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;dei Tigli, 5
24141;109034-APA-00019;CIMADAMORE ANTONELLA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Goldoni quinto piano, 15
23682;109034-APA-00021;APPARTAMENTO CHIARINI FRANCO (Sub 3);Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Via Sardegna, 12
23593;109034-APA-00022;APPARTAMENTO MARIA LETIZIA SCOTUCCI;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Via Ravenna, 77
23570;109034-APA-00023;ZAMPALONI MASSIMO APPARTAMENTO SUB. 11;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Via Trieste, 2019
23568;109034-APA-00024;ZAMPALONI MASSIMO APPARTAMENTO SUB. 10;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Via Trieste, 209
23548;109034-APA-00025;APPARTAMENTO COGNIGNI MARIARITA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Via San Francesco d'Assisi, 48
23546;109034-APA-00026;APPARTAMENTO BIANCUCCI MAURO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Via della Montagnola Piano Terra Interno 1, 22
23473;109034-APA-00027;APPARTAMENTO CHIARINI FRANCO (Sub 2);Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Via Sardegna, 12
23455;109034-APA-00028;DI GIULIO ALVARO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Strada Prov. Corvese, 2/A
23395;109034-APA-00029;RUGGERI OMAR;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Via Ancona, 134
23371;109034-APA-00030;PRESTI MASSIMILIANO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Via Ungheria, 25/A
23212;109034-APA-00031;APPARTAMENTO EST;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Via Umberto I, 577
23211;109034-APA-00032;APPARTAMENTO OVEST;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Via Umberto I, 577
23202;109034-APA-00033;ZAMPALONI ALESSANDRA;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Via Principe Umberto, 56
23098;109034-APA-00034;RIETI MASSIMILIANO;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Via Ungheria, 25/A
23013;109034-APA-00035;OLIVIERI MAURO APPARTAMENTO SUB. 14;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Via Umberto I, 825/A
22896;109034-APA-00036;Chen Yingyi;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Via Umberto I, 52
22894;109034-APA-00037;Granatelli Giuseppina;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Via Umberto I, 1
22890;109034-APA-00038;Vitaliano Romitelli;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Via Faleria, 144
22887;109034-APA-00039;OLIVIERI MAURO APPARTAMENTO SUB. 13;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Via Umberto I, 825/A
22876;109034-APA-00040;Antonio Rainelli;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Corva, 84
22865;109034-APA-00041;Carlo Martellini;Appartamenti Ammobiliati uso turistico (Art. 32 – T.U.);PORTO SANT'ELPIDIO;Via Diaz, 41
